2025-07-18,한화 이글스,SSG 랜더스,대전 한화 생명 볼 파크,18:30
2025-07-19,LG 트윈스,한화 이글스,잠실 야구장,14:00
2025-07-19,두산 베어스,롯데 자이언츠,잠실 야구장,14:00
2025-07-19,기아 타이거즈,키움 히어로즈,광주 기아 챔피언스 필드,14:00
2025-07-19,삼성 라이온즈,NC 다이노스,대구 삼성 라이온즈 파크,14:00
2025-07-19,한화 이글스,SSG 랜더스,대전 한화 생명 볼 파크,14:00
2025-07-20,LG 트윈스,한화 이글스,잠실 야구장,17:00
2025-07-20,두산 베어스,롯데 자이언츠,잠실 야구장,17:00
2025-07-20,기아 타이거즈,키움 히어로즈,광주 기아 챔피언스 필드,17:00
2025-07-20,삼성 라이온즈,NC 다이노스,대구 삼성 라이온즈 파크,17:00
2025-07-20,한화 이글스,SSG 랜더스,대전 한화 생명 볼 파크,17:00
2025-07-22,롯데 자이언츠,KT 위즈,사직 야구장,18:30
2025-07-22,키움 히어로즈,LG 트윈스,고척 스카이 돔,18:30
2025-07-22,NC 다이노스,두산 베어스,창원 NC 베이스볼 파크,18:30
2025-07-22,SSG 랜더스,기아 타이거즈,인천 SSG 랜더스 필드,18:30
2025-07-22,KT 위즈,삼성 라이온즈,수원 KT 위즈 파크,18:30
2025-07-23,롯데 자이언츠,KT 위즈,사직 야구장,18:30
2025-07-23,키움 히어로즈,LG 트윈스,고척 스카이 돔,18:30
2025-07-23,NC 다이노스,두산 베어스,창원 NC 베이스볼 파크,18:30
2025-07-23,SSG 랜더스,기아 타이거즈,인천 SSG 랜더스 필드,18:30
2025-07-23,KT 위즈,삼성 라이온즈,수원 KT 위즈 파크,18:30
2025-07-24,롯데 자이언츠,KT 위즈,사직 야구장,18:30
2025-07-24,키움 히어로즈,LG 트윈스,고척 스카이 돔,18:30
2025-07-24,NC 다이노스,두산 베어스,창원 NC 베이스볼 파크,18:30
2025-07-24,SSG 랜더스,기아 타이거즈,인천 SSG 랜더스 필드,18:30
2025-07-24,KT 위즈,삼성 라이온즈,수원 KT 위즈 파크,18:30
2025-07-25,LG 트윈스,한화 이글스,잠실 야구장,18:30
2025-07-25,두산 베어스,롯데 자이언츠,잠실 야구장,18:30
2025-07-25,기아 타이거즈,키움 히어로즈,광주 기아 챔피언스 필드,18:30
2025-07-25,삼성 라이온즈,NC 다이노스,대구 삼성 라이온즈 파크,18:30
2025-07-25,한화 이글스,SSG 랜더스,대전 한화 생명 볼 파크,18:30
2025-07-26,LG 트윈스,한화 이글스,잠실 야구장,14:00
2025-07-26,두산 베어스,롯데 자이언츠,잠실 야구장,14:00
2025-07-26,기아 타이거즈,키움 히어로즈,광주 기아 챔피언스 필드,14:00
2025-07-26,삼성 라이온즈,NC 다이노스,대구 삼성 라이온즈 파크,14:00
2025-07-26,한화 이글스,SSG 랜더스,대전 한화 생명 볼 파크,14:00
2025-07-27,LG 트윈스,한화 이글스,잠실 야구장,17:00
2025-07-27,두산 베어스,롯데 자이언츠,잠실 야구장,17:00
2025-07-27,기아 타이거즈,키움 히어로즈,광주 기아 챔피언스 필드,17:00
2025-07-27,삼성 라이온즈,NC 다이노스,대구 삼성 라이온즈 파크,17:00
2025-07-27,한화 이글스,SSG 랜더스,대전 한화 생명 볼 파크,17:00
2025-07-29,롯데 자이언츠,KT 위즈,사직 야구장,18:30
2025-07-29,키움 히어로즈,LG 트윈스,고척 스카이 돔,18:30
2025-07-29,NC 다이노스,두산 베어스,창원 NC 베이스볼 파크,18:30
2025-07-29,SSG 랜더스,기아 타이거즈,인천 SSG 랜더스 필드,18:30
2025-07-29,KT 위즈,삼성 라이온즈,수원 KT 위즈 파크,18:30
2025-07-30,롯데 자이언츠,KT 위즈,사직 야구장,18:30
2025-07-30,키움 히어로즈,LG 트윈스,고척 스카이 돔,18:30
2025-07-30,NC 다이노스,두산 베어스,창원 NC 베이스볼 파크,18:30
2025-07-30,SSG 랜더스,기아 타이거즈,인천 SSG 랜더스 필드,18:30
2025-07-30,KT 위즈,삼성 라이온즈,수원 KT 위즈 파크,18:30
2025-07-31,롯데 자이언츠,KT 위즈,사직 야구장,18:30
2025-07-31,키움 히어로즈,LG 트윈스,고척 스카이 돔,18:30
2025-07-31,NC 다이노스,두산 베어스,창원 NC 베이스볼 파크,18:30
2025-07-31,SSG 랜더스,기아 타이거즈,인천 SSG 랜더스 필드,18:30
2025-07-31,KT 위즈,삼성 라이온즈,수원 KT 위즈 파크,18:30
2025-08-01,LG 트윈스,두산 베어스,잠실 야구장,18:30
2025-08-01,두산 베어스,기아 타이거즈,잠실 야구장,18:30
2025-08-01,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,18:30
2025-08-01,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,18:30
2025-08-01,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,18:30
2025-08-02,LG 트윈스,두산 베어스,잠실 야구장,14:00
2025-08-02,두산 베어스,기아 타이거즈,잠실 야구장,14:00
2025-08-02,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,14:00
2025-08-02,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,14:00
2025-08-02,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,14:00
2025-08-03,LG 트윈스,두산 베어스,잠실 야구장,17:00
2025-08-03,두산 베어스,기아 타이거즈,잠실 야구장,17:00
2025-08-03,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,17:00
2025-08-03,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,17:00
2025-08-03,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,17:00
2025-08-05,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-05,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-05,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-05,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-05,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-06,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-06,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-06,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-06,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-06,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-07,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-07,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-07,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-07,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-07,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-08,LG 트윈스,두산 베어스,잠실 야구장,18:30
2025-08-08,두산 베어스,기아 타이거즈,잠실 야구장,18:30
2025-08-08,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,18:30
2025-08-08,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,18:30
2025-08-08,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,18:30
2025-08-09,LG 트윈스,두산 베어스,잠실 야구장,14:00
2025-08-09,두산 베어스,기아 타이거즈,잠실 야구장,14:00
2025-08-09,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,14:00
2025-08-09,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,14:00
2025-08-09,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,14:00
2025-08-10,LG 트윈스,두산 베어스,잠실 야구장,17:00
2025-08-10,두산 베어스,기아 타이거즈,잠실 야구장,17:00
2025-08-10,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,17:00
2025-08-10,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,17:00
2025-08-10,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,17:00
2025-08-12,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-12,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-12,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-12,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-12,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-13,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-13,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-13,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-13,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-13,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-14,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-14,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-14,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-14,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-14,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-15,LG 트윈스,두산 베어스,잠실 야구장,18:30
2025-08-15,두산 베어스,기아 타이거즈,잠실 야구장,18:30
2025-08-15,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,18:30
2025-08-15,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,18:30
2025-08-15,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,18:30
2025-08-16,LG 트윈스,두산 베어스,잠실 야구장,14:00
2025-08-16,두산 베어스,기아 타이거즈,잠실 야구장,14:00
2025-08-16,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,14:00
2025-08-16,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,14:00
2025-08-16,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,14:00
2025-08-17,LG 트윈스,두산 베어스,잠실 야구장,17:00
2025-08-17,두산 베어스,기아 타이거즈,잠실 야구장,17:00
2025-08-17,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,17:00
2025-08-17,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,17:00
2025-08-17,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,17:00
2025-08-19,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-19,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-19,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-19,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-19,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-20,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-20,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-20,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-20,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-20,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-21,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-21,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-21,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-21,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-21,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-22,LG 트윈스,두산 베어스,잠실 야구장,18:30
2025-08-22,두산 베어스,기아 타이거즈,잠실 야구장,18:30
2025-08-22,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,18:30
2025-08-22,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,18:30
2025-08-22,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,18:30
2025-08-23,LG 트윈스,두산 베어스,잠실 야구장,14:00
2025-08-23,두산 베어스,기아 타이거즈,잠실 야구장,14:00
2025-08-23,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,14:00
2025-08-23,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,14:00
2025-08-23,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,14:00
2025-08-24,LG 트윈스,두산 베어스,잠실 야구장,17:00
2025-08-24,두산 베어스,기아 타이거즈,잠실 야구장,17:00
2025-08-24,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,17:00
2025-08-24,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,17:00
2025-08-24,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,17:00
2025-08-26,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-26,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-26,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-26,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-26,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-27,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-27,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-27,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-27,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-27,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-28,롯데 자이언츠,키움 히어로즈,사직 야구장,18:30
2025-08-28,키움 히어로즈,NC 다이노스,고척 스카이 돔,18:30
2025-08-28,NC 다이노스,SSG 랜더스,창원 NC 베이스볼 파크,18:30
2025-08-28,SSG 랜더스,KT 위즈,인천 SSG 랜더스 필드,18:30
2025-08-28,KT 위즈,LG 트윈스,수원 KT 위즈 파크,18:30
2025-08-29,LG 트윈스,두산 베어스,잠실 야구장,18:30
2025-08-29,두산 베어스,기아 타이거즈,잠실 야구장,18:30
2025-08-29,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,18:30
2025-08-29,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,18:30
2025-08-29,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,18:30
2025-08-30,LG 트윈스,두산 베어스,잠실 야구장,14:00
2025-08-30,두산 베어스,기아 타이거즈,잠실 야구장,14:00
2025-08-30,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,14:00
2025-08-30,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,14:00
2025-08-30,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,14:00
2025-08-31,LG 트윈스,두산 베어스,잠실 야구장,17:00
2025-08-31,두산 베어스,기아 타이거즈,잠실 야구장,17:00
2025-08-31,기아 타이거즈,삼성 라이온즈,광주 기아 챔피언스 필드,17:00
2025-08-31,삼성 라이온즈,한화 이글스,대구 삼성 라이온즈 파크,17:00
2025-08-31,한화 이글스,롯데 자이언츠,대전 한화 생명 볼 파크,17:00
